id chr crossovers
AFC_49_20_A04 X 2
AFC_49_20_A05 X 1
AFC_49_20_A06 X 4
AFC_49_20_A07 X 1
AFC_49_20_A08 X 0
AFC_49_20_A09 X 0
AFC_49_20_A10 X 2
AFC_49_20_A11 X 1
AFC_49_20_B02 X 2
AFC_49_20_B03 X 3
AFC_49_20_B04 X 1
AFC_49_20_B05 X 1
AFC_49_20_B06 X 3
AFC_49_20_B07 X 3
AFC_49_20_B08 X 2
AFC_49_20_B09 X 2
AFC_49_20_B10 X 2
AFC_49_20_B11 X 1
AFC_49_20_B12 X 0
AFC_49_20_C01 X 2
AFC_49_20_C02 X 1
AFC_49_20_C03 X 2
AFC_49_20_C05 X 2
AFC_49_20_C07 X 1
AFC_49_20_C08 X 0
AFC_49_20_C09 X 1
AFC_49_20_C10 X 3
AFC_49_20_C11 X 2
AFC_49_20_C12 X 2
AFC_49_20_D01 X 1
AFC_49_20_D02 X 4
AFC_49_20_D03 X 4
AFC_49_20_D04 X 0
AFC_49_20_D05 X 1
AFC_49_20_D06 X 1
AFC_49_20_D07 X 3
AFC_49_20_D08 X 1
AFC_49_20_D09 X 1
AFC_49_20_D11 X 2
AFC_49_20_D12 X 2
AFC_49_20_E02 X 2
AFC_49_20_E03 X 4
AFC_49_20_E05 X 2
AFC_49_20_E06 X 3
AFC_49_20_E07 X 2
AFC_49_20_E08 X 2
AFC_49_20_E09 X 1
AFC_49_20_E10 X 2
AFC_49_20_E11 X 3
AFC_49_20_E12 X 2
AFC_49_20_F01 X 4
AFC_49_20_F02 X 2
AFC_49_20_F03 X 2
AFC_49_20_F04 X 2
AFC_49_20_F05 X 5
AFC_49_20_F06 X 2
AFC_49_20_F07 X 1
AFC_49_20_F08 X 2
AFC_49_20_F09 X 0
AFC_49_20_F10 X 1
AFC_49_20_F11 X 1
AFC_49_20_F12 X 2
AFC_49_20_G01 X 3
AFC_49_20_G02 X 2
AFC_49_20_G03 X 4
AFC_49_20_G04 X 2
AFC_49_20_G05 X 3
AFC_49_20_G06 X 2
AFC_49_20_G07 X 1
AFC_49_20_G08 X 2
AFC_49_20_G10 X 0
AFC_49_20_G11 X 0
AFC_49_20_G12 X 2
AFC_49_20_H03 X 3
AFC_49_20_H08 X 1
AFC_49_20_H11 X 0
